i,name,SMILES,unique_string
6162,C2H(4) + [O]CCCCOO(1029) <=> C#C(1267) + C4H8O3(1060),[C]#C+[O]CCCCOO_C#C+O=CCCCOO,7+295=28+296
6163,C2H3(37) + [O]OCCCCOO(961) <=> C#C(1267) + OOCCCCOO(2193),[CH]=C+[O]OCCCCOO_C#C+OOCCCCOO,25+289=28+305
6164,C2H3(37) + C2H3O3(1621) <=> C#C(1267) + C2H4O3(20827),[CH]=C+CC(=O)O[O]_C#C+CC(=O)OO,25+182=28+349
6165,CO2(7) + C2H2O3(5906) <=> C3H2O5(18718),O=C=O+O=CC(=O)O_[O]C(=O)C([O])OC=O,10+319=346
6166,O2(2) + C3H2O3(3892) <=> C3H2O5(18718),[O][O]+O=C=COC=O_[O]C(=O)C([O])OC=O,5+307=346
6167,C3H2O5(18718) <=> C3H2O5(23581),[O]C(=O)C([O])OC=O_O=COC1OOC1=O,346=350
6168,CO2(7) + C2H2O3(5906) <=> C3H2O5(23581),O=C=O+O=CC(=O)O_O=COC1OOC1=O,10+319=350
6169,O2(2) + C3H2O3(3892) <=> CO2(7) + C2H2O3(5829),[O][O]+O=C=COC=O_O=C=O+O=COC=O,5+307=10+244
6170,C3H2O5(23581) <=> CO2(7) + C2H2O3(5829),O=COC1OOC1=O_O=C=O+O=COC=O,350=10+244
6171,CO2(7) + C2H2O3(5906) <=> CO2(7) + C2H2O3(5829),O=C=O+O=CC(=O)O_O=C=O+O=COC=O,10+319=10+244
6172,C3H2O5(18718) <=> CO2(7) + C2H2O3(5829),[O]C(=O)C([O])OC=O_O=C=O+O=COC=O,346=10+244
6173,C2H3(37) + C3H3O6(7670) <=> C#C(1267) + C3H4O6(7668),[CH]=C+[O]OC1OC(OO)C1=O_C#C+O=C1C(OO)OC1OO,25+329=28+328
6174,C2H2O3(5829) + C3H6(12) <=> CO2(7) + C[CH]CC[O](118),O=COC=O+C=CC_O=C=O+C[CH]CC[O],15+244=10+273
6175,C2HO3(5674) + C2H3(37) <=> C#C(1267) + C2H2O3(5906),[O]C(=O)C=O+[CH]=C_C#C+O=CC(=O)O,25+318=28+319
6176,C2H(4) + C2H3O3(10270) <=> C#C(1267) + C2H2O3(5906),[C]#C+[O]CC(=O)O_C#C+O=CC(=O)O,7+336=28+319
6177,C2H(4) + CC(CCOO)OO(182) <=> C#C(1267) + C4H9O4(165),[C]#C+CC(CCOO)OO_C#C+CC(CCO[O])OO,7+85=28+74
6178,C2H(4) + O[CH]CCOO(1188) <=> C#C(1267) + C3H6O3(453),[C]#C+O[CH]CCOO_C#C+O=CCCOO,7+300=28+282
6179,C2H3(37) + C2H3O4(9742) <=> C#C(1267) + C2H4O4(9737),[CH]=C+[O]OCC(=O)O_C#C+O=C(O)COO,25+335=28+334
6180,C2H3(37) + C3HO3(8462) <=> C#C(1267) + C3H2O3(7654),[CH]=C+O=C1[C]2OC1O2_C#C+O=C1C2OC1O2,25+332=28+327
6181,C2H3(37) + CCCO[O](63) <=> C#C(1267) + CCCOO(152),[CH]=C+CCCO[O]_C#C+CCCOO,25+51=28+275
6182,C2H3(37) + [CH2]CCOO(156) <=> C#C(1267) + CCCOO(152),[CH]=C+[CH2]CCOO_C#C+CCCOO,25+53=28+275
6183,C2H(4) + C3H4O6(7668) <=> C#C(1267) + C3H3O6(7670),[C]#C+O=C1C(OO)OC1OO_C#C+[O]OC1OC(OO)C1=O,7+328=28+329
6184,C2H4O(35) + C2H4O3(20827) <=> C2H4O(467) + C2H4O3(20827),CC=O+CC(=O)OO_C=CO+CC(=O)OO,33+349=112+349
6185,C3HO3(8462) <=> C3HO3(16350),O=C1[C]2OC1O2_O=[C]C(=O)C=O,332=341
6186,C3HO3(15067) <=> C3HO3(16350),O=C1[CH]OC1=O_O=[C]C(=O)C=O,340=341
6187,O2(2) + C3HO3(16350) <=> C3HO5(25437),[O][O]+O=[C]C(=O)C=O_[O]OC(=O)C(=O)C=O,5+341=352
6188,O2(2) + C3HO3(16350) <=> C3HO5(26442),[O][O]+O=[C]C(=O)C=O_[O]C1(C=O)OOC1=O,5+341=353
6189,C3HO5(25437) <=> C3HO5(26442),[O]OC(=O)C(=O)C=O_[O]C1(C=O)OOC1=O,352=353
6190,O2(2) + C3HO3(16350) <=> CO2(7) + C2HO3(5674),[O][O]+O=[C]C(=O)C=O_O=C=O+[O]C(=O)C=O,5+341=10+318
6191,C3HO5(25437) <=> CO2(7) + C2HO3(5674),[O]OC(=O)C(=O)C=O_O=C=O+[O]C(=O)C=O,352=10+318
6192,C3HO5(26442) <=> CO2(7) + C2HO3(5674),[O]C1(C=O)OOC1=O_O=C=O+[O]C(=O)C=O,353=10+318
6193,C2O4(17986) <=> CO2(7) + CO2(7),O=C1OOC1=O_O=C=O+O=C=O,344=10+10
6194,O2(2) + C3HO3(16350) <=> CHO(76) + C2O4(17986),[O][O]+O=[C]C(=O)C=O_[CH]=O+O=C1OOC1=O,5+341=22+344
6195,C3HO5(25437) <=> CHO(76) + C2O4(17986),[O]OC(=O)C(=O)C=O_[CH]=O+O=C1OOC1=O,352=22+344
6196,C3HO5(26442) <=> CHO(76) + C2O4(17986),[O]C1(C=O)OOC1=O_[CH]=O+O=C1OOC1=O,353=22+344
6197,H(14) + C4H7O3(199) <=> C4H8O3(179),[H]+CC(=O)C[CH]OO_CC(=O)CCOO,17+278=78
6198,HO2(16) + C4H7O3(199) <=> O2(2) + C4H8O3(179),[O]O+CC(=O)C[CH]OO_[O][O]+CC(=O)CCOO,19+278=5+78
6199,OH(15) + C4H8O3(179) <=> H2O(8) + C4H7O3(199),[OH]+CC(=O)CCOO_O+CC(=O)C[CH]OO,18+78=11+278
6200,C[CH2](20) + C4H7O3(199) <=> C2H4(11) + C4H8O3(179),C[CH2]+CC(=O)C[CH]OO_C=C+CC(=O)CCOO,32+278=14+78
6201,[CH2]CC(21) + C4H7O3(199) <=> C3H6(12) + C4H8O3(179),[CH2]CC+CC(=O)C[CH]OO_C=CC+CC(=O)CCOO,48+278=15+78
6202,C[CH]C(42) + C4H7O3(199) <=> C3H6(12) + C4H8O3(179),C[CH]C+CC(=O)C[CH]OO_C=CC+CC(=O)CCOO,49+278=15+78
6203,C4H7O3(199) + butane(1) <=> C4H8O3(179) + C[CH]CC(23),CC(=O)C[CH]OO+CCCC_CC(=O)CCOO+C[CH]CC,4+278=57+78
6204,CCOO(53) + C4H7O3(199) <=> CCO[O](29) + C4H8O3(179),CCOO+CC(=O)C[CH]OO_CCO[O]+CC(=O)CCOO,39+278=38+78
6205,C4H7O3(199) + CCC(C)OO(77) <=> C4H8O3(179) + CCC(C)O[O](52),CC(=O)C[CH]OO+CCC(C)OO_CC(=O)CCOO+CCC(C)O[O],60+278=59+78
6206,C4H8O3(179) + [CH2]CC(C)OO(74) <=> C4H7O3(199) + CCC(C)OO(77),CC(=O)CCOO+[CH2]CC(C)OO_CC(=O)C[CH]OO+CCC(C)OO,72+78=60+278
6207,C4H7O3(199) + CC(CCOO)OO(182) <=> C4H8O3(179) + C4H9O4(165),CC(=O)C[CH]OO+CC(CCOO)OO_CC(=O)CCOO+CC(CCO[O])OO,85+278=74+78
6208,COO(94) + C4H7O3(199) <=> CO[O](30) + C4H8O3(179),COO+CC(=O)C[CH]OO_CO[O]+CC(=O)CCOO,37+278=36+78
6209,C4H8O3(179) + [CH2]CCC(24) <=> C4H7O3(199) + butane(1),CC(=O)CCOO+[CH2]CCC_CC(=O)C[CH]OO+CCCC,56+78=4+278
6210,C4H7O3(199) + CCCCOO(225) <=> C4H8O3(179) + CCCCO[O](215),CC(=O)C[CH]OO+CCCCOO_CC(=O)CCOO+CCCCO[O],278+280=58+78
6211,C4H7O3(199) + CCCCOO(225) <=> C4H8O3(179) + C[CH]CCOO(223),CC(=O)C[CH]OO+CCCCOO_CC(=O)CCOO+C[CH]CCOO,278+280=70+78
6212,C4H7O3(199) + CC(CCOO)OO(182) <=> C4H8O3(179) + C4H9O4(181),CC(=O)C[CH]OO+CC(CCOO)OO_CC(=O)CCOO+CC(CCOO)O[O],85+278=73+78
6213,HO2(16) + C4H8O3(179) <=> H2O2(17) + C4H7O3(199),[O]O+CC(=O)CCOO_OO+CC(=O)C[CH]OO,19+78=20+278
6214,C4H7O3(199) + CC(CC[O])OO(167) <=> C4H8O3(179) + C4H8O3(177),CC(=O)C[CH]OO+CC(CC[O])OO_CC(=O)CCOO+CC(CC=O)OO,84+278=77+78
6215,C4H7O3(199) + [CH2]CCC(24) <=> C4H8(47) + C4H8O3(179),CC(=O)C[CH]OO+[CH2]CCC_C=CCC+CC(=O)CCOO,56+278=61+78
6216,C4H7O3(199) + C[CH]CC(23) <=> C4H8(47) + C4H8O3(179),CC(=O)C[CH]OO+C[CH]CC_C=CCC+CC(=O)CCOO,57+278=61+78
6217,C[O](75) + C4H7O3(199) <=> CH2O(9) + C4H8O3(179),C[O]+CC(=O)C[CH]OO_C=O+CC(=O)CCOO,30+278=12+78
6218,C4H7O3(199) + C[CH]CC(23) <=> C4H8(46) + C4H8O3(179),CC(=O)C[CH]OO+C[CH]CC_CC=CC+CC(=O)CCOO,57+278=62+78
6219,C4H7O3(199) + O[CH]CCCOO(1028) <=> C4H8O3(179) + C4H8O3(1060),CC(=O)C[CH]OO+O[CH]CCCOO_CC(=O)CCOO+O=CCCCOO,278+294=78+296
6220,C4H7O3(199) + [O]CCCCOO(1029) <=> C4H8O3(179) + C4H8O3(1060),CC(=O)C[CH]OO+[O]CCCCOO_CC(=O)CCOO+O=CCCCOO,278+295=78+296
6221,CHO(76) + C4H7O3(199) <=> CO(6) + C4H8O3(179),[CH]=O+CC(=O)C[CH]OO_[C-]#[O+]+CC(=O)CCOO,22+278=9+78
6222,O[CH]CCOO(1188) + C4H7O3(199) <=> C3H6O3(453) + C4H8O3(179),O[CH]CCOO+CC(=O)C[CH]OO_O=CCCOO+CC(=O)CCOO,278+300=78+282
6223,C2H3O(197) + C4H7O3(199) <=> C2H2O(603) + C4H8O3(179),C[C]=O+CC(=O)C[CH]OO_C=C=O+CC(=O)CCOO,23+278=27+78
6224,C2H3O(461) + C4H7O3(199) <=> C2H2O(603) + C4H8O3(179),C=C[O]+CC(=O)C[CH]OO_C=C=O+CC(=O)CCOO,24+278=27+78
6225,CC[O](31) + C4H7O3(199) <=> C2H4O(35) + C4H8O3(179),CC[O]+CC(=O)C[CH]OO_CC=O+CC(=O)CCOO,40+278=33+78
6226,CCCOO(152) + C4H7O3(199) <=> CCCO[O](63) + C4H8O3(179),CCCOO+CC(=O)C[CH]OO_CCCO[O]+CC(=O)CCOO,275+278=51+78
6227,C4H7O3(199) + OOCCCCOO(2193) <=> C4H8O3(179) + [O]OCCCCOO(961),CC(=O)C[CH]OO+OOCCCCOO_CC(=O)CCOO+[O]OCCCCOO,278+305=78+289
6228,C[CH2](20) + C4H8O3(179) <=> CC(28) + C4H7O3(199),C[CH2]+CC(=O)CCOO_CC+CC(=O)C[CH]OO,32+78=31+278
6229,C4H8O3(179) + [CH2]CCCOO(224) <=> C4H7O3(199) + CCCCOO(225),CC(=O)CCOO+[CH2]CCCOO_CC(=O)C[CH]OO+CCCCOO,71+78=278+280
6230,C2H4O(467) + C4H7O3(199) <=> C2H3O(461) + C4H8O3(179),C=CO+CC(=O)C[CH]OO_C=C[O]+CC(=O)CCOO,112+278=24+78
6231,C2H4O(35) + C4H7O3(199) <=> C2H3O(461) + C4H8O3(179),CC=O+CC(=O)C[CH]OO_C=C[O]+CC(=O)CCOO,33+278=24+78
6232,[CH2]CCOO(156) + C4H8O3(179) <=> CCCOO(152) + C4H7O3(199),[CH2]CCOO+CC(=O)CCOO_CCCOO+CC(=O)C[CH]OO,53+78=275+278
6233,O(5) + C4H8O3(179) <=> OH(15) + C4H7O3(199),[O]+CC(=O)CCOO_[OH]+CC(=O)C[CH]OO,8+78=18+278
6234,[CH3](22) + C4H8O3(179) <=> CH4(10) + C4H7O3(199),[CH3]+CC(=O)CCOO_C+CC(=O)C[CH]OO,21+78=13+278
6235,C4H7O3(199) <=> C4H7O3(198),CC(=O)C[CH]OO_CC([O])=CCOO,278=277
6236,C4H7O3(199) + C4H8O3(179) <=> C4H7O3(198) + C4H8O3(179),CC(=O)C[CH]OO+CC(=O)CCOO_CC([O])=CCOO+CC(=O)CCOO,78+278=78+277
6237,C4H7O3(199) + C4H10O4(5252) <=> C4H8O3(179) + C4H9O4(5180),CC(=O)C[CH]OO+CC(OO)C(C)OO_CC(=O)CCOO+CC(O[O])C(C)OO,278+316=78+313
6238,C4H8O3(179) + C[CH]C(C)OO(72) <=> C4H7O3(199) + CCC(C)OO(77),CC(=O)CCOO+C[CH]C(C)OO_CC(=O)C[CH]OO+CCC(C)OO,78+272=60+278
6239,C4H7O3(199) + C4H8O3(177) <=> C4H7O3(464) + C4H8O3(179),CC(=O)C[CH]OO+CC(CC=O)OO_CC(C=C[O])OO+CC(=O)CCOO,77+278=78+284
6240,C3H4O2(640) + C4H7O3(199) <=> C3H3O2(770) + C4H8O3(179),O=C1COC1+CC(=O)C[CH]OO_[O]C1=COC1+CC(=O)CCOO,88+278=78+287
6241,C3H4O6(7668) + C4H7O3(199) <=> C3H3O6(7670) + C4H8O3(179),O=C1C(OO)OC1OO+CC(=O)C[CH]OO_[O]OC1OC(OO)C1=O+CC(=O)CCOO,278+328=78+329
6242,C2H4O4(9737) + C4H7O3(199) <=> C2H3O4(9742) + C4H8O3(179),O=C(O)COO+CC(=O)C[CH]OO_[O]OCC(=O)O+CC(=O)CCOO,278+334=78+335
6243,C2H3O3(10270) + C4H7O3(199) <=> C2H2O3(5906) + C4H8O3(179),[O]CC(=O)O+CC(=O)C[CH]OO_O=CC(=O)O+CC(=O)CCOO,278+336=78+319
6244,C3HO3(8462) + C4H8O3(179) <=> C3H2O3(7654) + C4H7O3(199),O=C1[C]2OC1O2+CC(=O)CCOO_O=C1C2OC1O2+CC(=O)C[CH]OO,78+332=278+327
6245,C3H2O3(7646) + C4H7O3(199) <=> C3HO3(15067) + C4H8O3(179),[O]C1=COC1[O]+CC(=O)C[CH]OO_O=C1[CH]OC1=O+CC(=O)CCOO,278+326=78+340
6246,C4H8O3(179) + C4H9O4(5251) <=> C4H7O3(199) + C4H10O4(5252),CC(=O)CCOO+[CH2]C(OO)C(C)OO_CC(=O)C[CH]OO+CC(OO)C(C)OO,78+315=278+316
6247,C4H7O3(199) + C4H8O3(5250) <=> C4H7O3(13622) + C4H8O3(179),CC(=O)C[CH]OO+CC(=O)C(C)OO_CC([O])=C(C)OO+CC(=O)CCOO,278+314=78+338
6248,C2H4O(35) + C4H7O3(199) <=> C2H3O(197) + C4H8O3(179),CC=O+CC(=O)C[CH]OO_C[C]=O+CC(=O)CCOO,33+278=23+78
6249,C2H3O3(1621) + C4H8O3(179) <=> C2H4O3(20827) + C4H7O3(199),CC(=O)O[O]+CC(=O)CCOO_CC(=O)OO+CC(=O)C[CH]OO,78+182=278+349
6250,C3H6(12) + C4H7O3(199) <=> C3H5(56) + C4H8O3(179),C=CC+CC(=O)C[CH]OO_[CH2]C=C+CC(=O)CCOO,15+278=50+78
6251,C2H3(37) + C4H7O3(199) <=> C#C(1267) + C4H8O3(179),[CH]=C+CC(=O)C[CH]OO_C#C+CC(=O)CCOO,25+278=28+78
6252,O2(2) + C4H7O2(193) <=> HO2(16) + C4H6O2(592),[O][O]+CC(=O)CC[O]_[O]O+CC(=O)CC=O,5+86=19+286
6253,H(14) + C4H6O2(592) <=> C4H7O2(193),[H]+CC(=O)CC=O_CC(=O)CC[O],17+286=86
6254,H(14) + C4H6O2(592) <=> CH2O(9) + C3H5O(196),[H]+CC(=O)CC=O_C=O+C=C(C)[O],17+286=12+43
6255,H(14) + C4H6O2(592) <=> C4H7O2(458),[H]+CC(=O)CC=O_CC([O])CC=O,17+286=283
6256,C2H2O(603) + C2H4O(35) <=> C4H6O2(592),C=C=O+CC=O_CC(=O)CC=O,27+33=286
6257,H(14) + C4H6O2(592) <=> C2H3O(461) + C2H4O(35),[H]+CC(=O)CC=O_C=C[O]+CC=O,17+286=24+33
6258,C2H2O(603) + C2H4O(467) <=> C4H6O2(592),C=C=O+C=CO_CC(=O)CC=O,27+112=286
6259,H(14) + C4H6O2(592) <=> C2H3O(461) + C2H4O(467),[H]+CC(=O)CC=O_C=C[O]+C=CO,17+286=24+112
6260,OH(15) + C4H6O2(592) <=> C4H7O3(199),[OH]+CC(=O)CC=O_CC(=O)C[CH]OO,18+286=278
6261,C2H2O(603) + C2H4O(35) <=> C2H3O(461) + C2H3O(197),C=C=O+CC=O_C=C[O]+C[C]=O,27+33=23+24
6262,C2H2O(603) + C2H4O(35) <=> CHO(76) + C3H5O(196),C=C=O+CC=O_[CH]=O+C=C(C)[O],27+33=22+43
6263,C2H2O(603) + C2H4O(467) <=> C2H3O(461) + C2H3O(197),C=C=O+C=CO_C=C[O]+C[C]=O,27+112=23+24
6264,C2H2O(603) + C2H4O(467) <=> CHO(76) + C3H5O(196),C=C=O+C=CO_[CH]=O+C=C(C)[O],27+112=22+43
6265,O(5) + C4H7O2(458) <=> OH(15) + C4H6O2(592),[O]+CC([O])CC=O_[OH]+CC(=O)CC=O,8+283=18+286
6266,O(5) + C4H7O2(193) <=> OH(15) + C4H6O2(592),[O]+CC(=O)CC[O]_[OH]+CC(=O)CC=O,8+86=18+286
6267,O2(2) + C4H7O2(458) <=> HO2(16) + C4H6O2(592),[O][O]+CC([O])CC=O_[O]O+CC(=O)CC=O,5+283=19+286
6268,HO2(16) + C4H7O2(458) <=> H2O2(17) + C4H6O2(592),[O]O+CC([O])CC=O_OO+CC(=O)CC=O,19+283=20+286
6269,HO2(16) + C4H7O2(193) <=> H2O2(17) + C4H6O2(592),[O]O+CC(=O)CC[O]_OO+CC(=O)CC=O,19+86=20+286
6270,C4H7O2(458) + C[CH]CC(23) <=> C4H6O2(592) + butane(1),CC([O])CC=O+C[CH]CC_CC(=O)CC=O+CCCC,57+283=4+286
6271,C4H7O2(193) + C[CH]CC(23) <=> C4H6O2(592) + butane(1),CC(=O)CC[O]+C[CH]CC_CC(=O)CC=O+CCCC,57+86=4+286
6272,C4H7O2(458) + [CH2]CCC(24) <=> C4H6O2(592) + butane(1),CC([O])CC=O+[CH2]CCC_CC(=O)CC=O+CCCC,56+283=4+286
6273,C4H7O2(193) + [CH2]CCC(24) <=> C4H6O2(592) + butane(1),CC(=O)CC[O]+[CH2]CCC_CC(=O)CC=O+CCCC,56+86=4+286
6274,OH(15) + C4H7O2(458) <=> H2O(8) + C4H6O2(592),[OH]+CC([O])CC=O_O+CC(=O)CC=O,18+283=11+286
6275,OH(15) + C4H7O2(193) <=> H2O(8) + C4H6O2(592),[OH]+CC(=O)CC[O]_O+CC(=O)CC=O,18+86=11+286
6276,CHO(76) + C4H7O2(458) <=> CH2O(9) + C4H6O2(592),[CH]=O+CC([O])CC=O_C=O+CC(=O)CC=O,22+283=12+286
6277,CHO(76) + C4H7O2(193) <=> CH2O(9) + C4H6O2(592),[CH]=O+CC(=O)CC[O]_C=O+CC(=O)CC=O,22+86=12+286
6278,[CH3](22) + C4H7O2(458) <=> CH4(10) + C4H6O2(592),[CH3]+CC([O])CC=O_C+CC(=O)CC=O,21+283=13+286
6279,[CH3](22) + C4H7O2(193) <=> CH4(10) + C4H6O2(592),[CH3]+CC(=O)CC[O]_C+CC(=O)CC=O,21+86=13+286
6280,C2H3(37) + C4H7O2(458) <=> C2H4(11) + C4H6O2(592),[CH]=C+CC([O])CC=O_C=C+CC(=O)CC=O,25+283=14+286
6281,C2H3(37) + C4H7O2(193) <=> C2H4(11) + C4H6O2(592),[CH]=C+CC(=O)CC[O]_C=C+CC(=O)CC=O,25+86=14+286
6282,C3H5(56) + C4H7O2(458) <=> C3H6(12) + C4H6O2(592),[CH2]C=C+CC([O])CC=O_C=CC+CC(=O)CC=O,50+283=15+286
6283,C3H5(56) + C4H7O2(193) <=> C3H6(12) + C4H6O2(592),[CH2]C=C+CC(=O)CC[O]_C=CC+CC(=O)CC=O,50+86=15+286
6284,H(14) + C4H7O2(458) <=> H2(13) + C4H6O2(592),[H]+CC([O])CC=O_[H][H]+CC(=O)CC=O,17+283=16+286
6285,H(14) + C4H7O2(193) <=> H2(13) + C4H6O2(592),[H]+CC(=O)CC[O]_[H][H]+CC(=O)CC=O,17+86=16+286
6286,CCO[O](29) + C4H7O2(458) <=> CCOO(53) + C4H6O2(592),CCO[O]+CC([O])CC=O_CCOO+CC(=O)CC=O,38+283=39+286
6287,CCO[O](29) + C4H7O2(193) <=> CCOO(53) + C4H6O2(592),CCO[O]+CC(=O)CC[O]_CCOO+CC(=O)CC=O,38+86=39+286
6288,C4H7O2(458) + CCC(C)O[O](52) <=> C4H6O2(592) + CCC(C)OO(77),CC([O])CC=O+CCC(C)O[O]_CC(=O)CC=O+CCC(C)OO,59+283=60+286
6289,C4H7O2(193) + CCC(C)O[O](52) <=> C4H6O2(592) + CCC(C)OO(77),CC(=O)CC[O]+CCC(C)O[O]_CC(=O)CC=O+CCC(C)OO,59+86=60+286
6290,C4H7O2(458) + C[CH]C(C)OO(72) <=> C4H6O2(592) + CCC(C)OO(77),CC([O])CC=O+C[CH]C(C)OO_CC(=O)CC=O+CCC(C)OO,272+283=60+286
6291,C4H7O2(193) + C[CH]C(C)OO(72) <=> C4H6O2(592) + CCC(C)OO(77),CC(=O)CC[O]+C[CH]C(C)OO_CC(=O)CC=O+CCC(C)OO,86+272=60+286
6292,C4H7O2(458) + [CH2]CC(C)OO(74) <=> C4H6O2(592) + CCC(C)OO(77),CC([O])CC=O+[CH2]CC(C)OO_CC(=O)CC=O+CCC(C)OO,72+283=60+286
6293,C4H7O2(193) + [CH2]CC(C)OO(74) <=> C4H6O2(592) + CCC(C)OO(77),CC(=O)CC[O]+[CH2]CC(C)OO_CC(=O)CC=O+CCC(C)OO,72+86=60+286
6294,C4H7O2(458) + C4H7O3(198) <=> C4H6O2(592) + C4H8O3(179),CC([O])CC=O+CC([O])=CCOO_CC(=O)CC=O+CC(=O)CCOO,277+283=78+286
6295,C4H7O2(193) + C4H7O3(198) <=> C4H6O2(592) + C4H8O3(179),CC(=O)CC[O]+CC([O])=CCOO_CC(=O)CC=O+CC(=O)CCOO,86+277=78+286
6296,C4H7O2(458) + C4H7O3(199) <=> C4H6O2(592) + C4H8O3(179),CC([O])CC=O+CC(=O)C[CH]OO_CC(=O)CC=O+CC(=O)CCOO,278+283=78+286
6297,C4H7O2(193) + C4H7O3(199) <=> C4H6O2(592) + C4H8O3(179),CC(=O)CC[O]+CC(=O)C[CH]OO_CC(=O)CC=O+CC(=O)CCOO,86+278=78+286
6298,C4H7O2(458) + C4H9O4(181) <=> C4H6O2(592) + CC(CCOO)OO(182),CC([O])CC=O+CC(CCOO)O[O]_CC(=O)CC=O+CC(CCOO)OO,73+283=85+286
6299,C4H7O2(193) + C4H9O4(181) <=> C4H6O2(592) + CC(CCOO)OO(182),CC(=O)CC[O]+CC(CCOO)O[O]_CC(=O)CC=O+CC(CCOO)OO,73+86=85+286
6300,C4H7O2(458) + C4H9O4(165) <=> C4H6O2(592) + CC(CCOO)OO(182),CC([O])CC=O+CC(CCO[O])OO_CC(=O)CC=O+CC(CCOO)OO,74+283=85+286
6301,C4H7O2(193) + C4H9O4(165) <=> C4H6O2(592) + CC(CCOO)OO(182),CC(=O)CC[O]+CC(CCO[O])OO_CC(=O)CC=O+CC(CCOO)OO,74+86=85+286
6302,C4H7O2(458) + C4H7O3(464) <=> C4H6O2(592) + C4H8O3(177),CC([O])CC=O+CC(C=C[O])OO_CC(=O)CC=O+CC(CC=O)OO,283+284=77+286
6303,C4H7O2(193) + C4H7O3(464) <=> C4H6O2(592) + C4H8O3(177),CC(=O)CC[O]+CC(C=C[O])OO_CC(=O)CC=O+CC(CC=O)OO,86+284=77+286
6304,C3H3O2(770) + C4H7O2(458) <=> C3H4O2(640) + C4H6O2(592),[O]C1=COC1+CC([O])CC=O_O=C1COC1+CC(=O)CC=O,283+287=88+286
6305,C3H3O2(770) + C4H7O2(193) <=> C3H4O2(640) + C4H6O2(592),[O]C1=COC1+CC(=O)CC[O]_O=C1COC1+CC(=O)CC=O,86+287=88+286
6306,C4H7O2(458) + CCCCO[O](215) <=> C4H6O2(592) + CCCCOO(225),CC([O])CC=O+CCCCO[O]_CC(=O)CC=O+CCCCOO,58+283=280+286
6307,C4H7O2(193) + CCCCO[O](215) <=> C4H6O2(592) + CCCCOO(225),CC(=O)CC[O]+CCCCO[O]_CC(=O)CC=O+CCCCOO,58+86=280+286
6308,C4H7O2(458) + C[CH]CCOO(223) <=> C4H6O2(592) + CCCCOO(225),CC([O])CC=O+C[CH]CCOO_CC(=O)CC=O+CCCCOO,70+283=280+286
6309,C4H7O2(193) + C[CH]CCOO(223) <=> C4H6O2(592) + CCCCOO(225),CC(=O)CC[O]+C[CH]CCOO_CC(=O)CC=O+CCCCOO,70+86=280+286
6310,C4H7O2(458) + [CH2]CCCOO(224) <=> C4H6O2(592) + CCCCOO(225),CC([O])CC=O+[CH2]CCCOO_CC(=O)CC=O+CCCCOO,71+283=280+286
6311,C4H7O2(193) + [CH2]CCCOO(224) <=> C4H6O2(592) + CCCCOO(225),CC(=O)CC[O]+[CH2]CCCOO_CC(=O)CC=O+CCCCOO,71+86=280+286
6312,C2H3O(461) + C4H7O2(458) <=> C2H4O(35) + C4H6O2(592),C=C[O]+CC([O])CC=O_CC=O+CC(=O)CC=O,24+283=33+286
6313,C2H3O(461) + C4H7O2(193) <=> C2H4O(35) + C4H6O2(592),C=C[O]+CC(=O)CC[O]_CC=O+CC(=O)CC=O,24+86=33+286
6314,C2H3O(197) + C4H7O2(458) <=> C2H4O(35) + C4H6O2(592),C[C]=O+CC([O])CC=O_CC=O+CC(=O)CC=O,23+283=33+286
6315,C2H3O(197) + C4H7O2(193) <=> C2H4O(35) + C4H6O2(592),C[C]=O+CC(=O)CC[O]_CC=O+CC(=O)CC=O,23+86=33+286
6316,C[CH2](20) + C4H7O2(458) <=> CC(28) + C4H6O2(592),C[CH2]+CC([O])CC=O_CC+CC(=O)CC=O,32+283=31+286
6317,C[CH2](20) + C4H7O2(193) <=> CC(28) + C4H6O2(592),C[CH2]+CC(=O)CC[O]_CC+CC(=O)CC=O,32+86=31+286
6318,CO[O](30) + C4H7O2(458) <=> COO(94) + C4H6O2(592),CO[O]+CC([O])CC=O_COO+CC(=O)CC=O,36+283=37+286
6319,CO[O](30) + C4H7O2(193) <=> COO(94) + C4H6O2(592),CO[O]+CC(=O)CC[O]_COO+CC(=O)CC=O,36+86=37+286
6320,C4H7O2(458) + C4H9O4(5180) <=> C4H6O2(592) + C4H10O4(5252),CC([O])CC=O+CC(O[O])C(C)OO_CC(=O)CC=O+CC(OO)C(C)OO,283+313=286+316
6321,C4H7O2(193) + C4H9O4(5180) <=> C4H6O2(592) + C4H10O4(5252),CC(=O)CC[O]+CC(O[O])C(C)OO_CC(=O)CC=O+CC(OO)C(C)OO,86+313=286+316
6322,C4H7O2(458) + C4H9O4(5251) <=> C4H6O2(592) + C4H10O4(5252),CC([O])CC=O+[CH2]C(OO)C(C)OO_CC(=O)CC=O+CC(OO)C(C)OO,283+315=286+316
6323,C4H7O2(193) + C4H9O4(5251) <=> C4H6O2(592) + C4H10O4(5252),CC(=O)CC[O]+[CH2]C(OO)C(C)OO_CC(=O)CC=O+CC(OO)C(C)OO,86+315=286+316
6324,CCCO[O](63) + C4H7O2(458) <=> CCCOO(152) + C4H6O2(592),CCCO[O]+CC([O])CC=O_CCCOO+CC(=O)CC=O,51+283=275+286
